date,Blount,Cannon,Carroll,Clay,Cocke,Grainger,Hardeman,Hawkins,Haywood,Hickman,Johnson,Lauderdale,Lincoln,Loudon,Marshall,McNairy,Monroe,Perry,Polk,Putnam,Scott,Shelby,Stewart,Union,Van Buren,Wayne,Anderson,Bradley,Chester,Cumberland,DeKalb,Decatur,Dickson,Fayette,Fentress,Gibson,Grundy,Hamblen,Hamilton,Houston,Humphreys,Jackson,Jefferson,Lake,Lawrence,Macon,Madison,McMinn,Morgan,Overton,Rhea,Roane,Rutherford,Sequatchie,Smith,Sullivan,Tipton,Warren,Washington,Campbell,Cheatham,Coffee,Davidson,Franklin,Giles,Hancock,Hardin,Knox,Montgomery,Robertson,Sevier,Sumner,Trousdale,Unicoi,Unknown,White,Williamson,Wilson,Crockett,Greene,Henry,Weakley,Bedford,Benton,Carter,Claiborne,Dyer,Henderson,Lewis,Marion,Maury,Meigs,Moore,Obion,Pickett,Bledsoe
03/28/2020,9,3,4,0,1,0,1,2,0,0,1,0,1,6,0,0,3,2,0,17,2,275,0,1,0,0,5,5,2,6,3,0,11,4,0,2,2,2,35,2,0,0,5,0,0,2,3,3,1,2,0,1,46,0,1,6,11,0,14,4,7,0,376,3,0,0,1,33,11,23,6,82,1,1,161,1,95,20,0,8,0,1,1,3,1,2,3,0,2,4,8,1,0,0,0,2
03/29/2020,9,2,5,0,1,0,1,2,2,0,2,0,1,8,0,1,3,2,0,17,2,362,0,1,0,0,6,8,2,9,3,0,11,10,0,3,2,2,35,2,0,0,5,0,0,3,3,3,1,2,0,2,48,0,1,8,15,0,14,4,8,1,394,6,0,0,1,38,13,25,6,93,1,1,190,1,101,27,0,9,1,1,1,3,1,2,3,0,2,5,8,1,0,1,0,2
03/30/2020,10,2,5,0,1,0,1,4,2,0,2,0,1,8,1,1,3,2,0,24,2,396,0,1,0,1,9,9,3,11,4,0,12,10,1,5,2,2,40,1,0,0,5,0,2,3,5,3,1,2,0,2,57,0,1,11,16,1,14,4,8,1,443,5,1,0,1,52,13,27,7,164,3,1,101,1,111,32,0,12,1,1,1,3,1,2,3,0,2,6,11,1,0,1,0,2
03/31/2020,25,3,5,0,1,0,1,4,2,0,2,0,1,8,1,1,5,2,0,24,2,396,0,1,0,1,10,10,3,11,4,0,17,12,1,6,4,2,48,1,2,0,6,0,2,4,5,3,1,2,0,2,57,0,1,11,16,1,14,4,10,1,541,5,3,0,1,66,19,27,7,164,3,1,259,1,111,32,0,12,1,1,2,4,1,2,3,0,2,6,15,1,0,1,0,2
04/01/2020,28,3,5,1,1,3,4,5,2,1,2,1,2,8,1,1,5,2,0,31,3,496,0,1,0,1,10,14,3,14,5,0,18,14,1,6,6,3,50,1,2,0,6,0,2,4,7,3,1,2,0,2,86,1,3,17,22,1,21,4,11,1,673,7,3,0,2,78,27,35,9,201,5,1,442,2,148,45,0,15,1,1,4,4,1,2,3,0,2,8,17,1,0,2,0,2
04/02/2020,32,4,5,1,1,3,4,7,2,1,2,2,2,9,2,3,5,2,1,37,3,638,0,1,0,2,10,18,3,16,5,0,20,14,1,6,8,3,61,1,2,2,6,0,2,5,13,3,1,2,0,3,113,2,3,17,24,1,21,4,11,3,785,8,3,0,2,92,37,41,10,268,6,1,101,2,199,62,0,16,4,1,6,4,1,2,5,0,2,13,18,2,0,2,0,2
04/03/2020,33,4,6,1,1,3,5,8,2,1,2,2,4,12,4,3,5,2,2,81,3,640,0,1,0,2,10,21,5,22,5,0,21,17,1,7,11,3,67,1,3,3,6,0,3,7,17,3,2,2,0,3,127,2,3,18,28,1,20,4,11,3,808,12,3,0,2,98,41,51,13,283,7,1,52,2,221,71,0,16,4,1,6,4,3,2,5,0,2,14,20,2,0,2,0,2
04/04/2020,34,4,6,1,1,3,6,9,2,1,2,2,5,13,4,3,6,3,3,81,3,706,1,1,0,2,10,21,6,23,5,0,22,18,1,8,12,4,71,2,3,3,6,0,3,7,19,3,4,2,0,5,140,2,3,18,31,1,22,5,12,4,856,12,3,0,2,99,46,51,13,301,7,1,63,2,239,82,0,16,4,1,8,4,3,2,7,0,2,16,21,2,0,2,0,2
04/05/2020,36,6,7,1,1,3,6,10,3,2,2,2,5,13,6,3,6,3,3,81,3,754,2,1,0,2,10,21,6,26,7,0,23,20,2,11,12,4,79,2,3,3,6,0,3,9,19,3,4,3,0,5,147,2,3,21,33,1,23,5,13,5,924,12,3,0,2,115,51,59,14,321,8,1,81,2,258,93,0,17,4,5,8,4,3,2,9,1,2,16,21,2,0,2,0,3
04/06/2020,38,7,8,1,1,3,6,14,5,2,2,5,5,13,9,4,6,3,3,81,3,766,2,1,0,2,10,23,6,26,7,0,24,21,2,12,15,4,83,2,3,3,7,0,4,11,22,3,5,4,0,5,161,2,3,25,36,1,24,5,13,7,1034,14,3,0,2,119,54,60,16,335,11,1,69,2,260,97,0,17,5,5,8,4,3,2,9,1,2,20,24,2,0,2,0,3
04/07/2020,41,7,8,1,2,3,6,16,6,2,2,5,6,15,9,5,6,3,3,81,4,845,2,1,0,2,11,25,7,32,7,0,27,21,2,13,16,4,95,2,4,3,10,0,6,12,43,3,5,4,0,5,178,1,3,26,38,2,27,6,13,7,1075,14,3,0,2,143,65,65,18,361,14,1,0,2,278,113,0,18,6,5,10,4,3,2,10,2,2,21,26,2,0,3,0,3
04/08/2020,42,7,8,2,2,3,6,18,7,2,2,6,7,15,9,7,6,3,3,81,5,912,2,2,0,2,11,28,7,33,7,1,27,22,2,13,16,4,95,2,4,4,12,0,10,16,43,3,5,5,0,5,193,1,3,27,38,2,30,6,13,7,1140,17,3,0,2,148,72,67,19,376,14,1,0,2,287,117,0,20,6,5,12,4,3,2,11,2,2,21,29,3,0,4,0,3
04/09/2020,44,7,10,2,3,3,6,21,9,2,2,7,7,15,9,9,7,3,3,82,5,1006,2,2,0,2,11,28,7,34,7,1,28,25,2,16,17,4,98,2,4,5,12,0,11,16,47,3,5,5,0,5,203,1,5,34,39,3,32,9,15,10,1140,17,3,0,2,157,79,70,21,389,14,1,0,3,288,123,0,22,6,5,14,4,3,2,14,2,2,22,31,3,0,4,0,3
04/10/2020,45,7,10,2,3,4,7,22,13,2,2,8,8,16,9,9,8,3,5,84,8,1083,3,3,0,2,11,31,7,39,8,1,29,28,2,18,19,4,102,3,4,5,13,0,12,19,56,4,5,5,0,5,222,1,5,35,43,3,37,10,17,10,1224,17,3,0,2,164,84,73,21,413,14,1,22,3,299,129,0,25,6,5,15,4,3,3,15,2,2,22,32,3,0,5,0,3
04/11/2020,46,7,10,2,3,4,7,22,13,2,2,8,8,16,9,9,8,3,4,85,8,1147,4,3,0,2,12,31,6,40,9,1,30,30,2,19,21,4,105,3,4,5,14,0,12,25,56,4,5,5,0,5,235,1,7,37,44,4,37,10,17,11,1256,22,3,0,2,169,88,81,21,435,17,1,0,3,312,135,0,26,6,5,17,4,3,3,18,2,2,24,32,3,0,7,0,3
04/12/2020,46,7,10,2,3,4,7,22,13,2,2,8,8,16,9,9,8,3,4,85,8,1216,4,3,0,2,12,31,6,40,9,1,30,30,2,19,21,4,105,3,4,5,14,0,12,25,56,4,5,5,0,5,235,1,7,37,44,4,37,10,17,11,1348,22,3,0,2,169,88,81,21,435,17,1,0,3,312,135,0,26,6,5,17,4,3,3,18,2,2,24,32,3,0,7,0,3
04/13/2020,46,7,12,4,5,4,7,24,12,2,2,9,9,16,9,9,8,4,5,87,9,1331,4,3,1,2,15,32,6,43,10,3,30,36,2,20,23,6,109,3,4,7,16,4,13,26,68,5,5,5,0,5,250,3,10,42,50,4,42,11,18,11,1385,21,3,0,2,173,102,88,22,454,20,1,0,4,318,143,0,27,8,6,23,4,3,4,22,2,2,26,33,3,0,8,0,8
04/14/2020,47,7,12,4,7,4,7,24,12,2,2,9,9,17,9,9,9,4,5,92,10,1359,4,3,1,2,15,33,5,51,10,3,33,37,3,21,22,6,110,3,4,6,16,4,15,27,73,5,5,6,0,5,253,3,10,43,52,4,44,12,19,12,1457,23,3,0,2,174,101,92,22,466,20,1,0,4,322,145,0,27,8,6,25,4,3,5,22,2,2,26,33,3,0,8,0,8
04/15/2020,47,7,13,5,8,4,7,26,12,2,2,12,9,18,9,9,9,5,5,93,11,1432,4,3,1,2,16,33,6,53,10,3,37,39,3,24,24,7,110,4,4,6,16,4,15,29,75,5,5,7,0,6,269,3,11,43,53,4,45,12,19,13,1492,23,4,0,4,179,102,94,22,478,20,1,0,4,322,155,0,28,8,6,33,4,4,5,24,2,2,27,33,3,1,8,0,8
04/16/2020,46,8,13,5,11,4,7,26,12,2,2,12,9,19,12,9,9,6,5,93,11,1508,4,3,1,2,15,35,6,55,10,3,39,42,4,25,25,7,110,4,4,6,16,4,15,30,73,6,5,7,0,7,271,3,11,45,54,4,46,12,20,17,1560,23,5,0,4,186,102,95,22,491,20,1,0,4,324,161,0,29,8,6,40,4,5,5,24,2,2,27,33,3,1,8,0,7
04/17/2020,46,9,13,5,11,4,7,27,12,2,2,13,9,21,13,9,10,6,5,94,11,1682,5,3,1,2,15,38,6,56,10,5,42,44,4,27,25,7,115,4,4,6,14,4,15,31,83,6,5,7,1,8,295,3,12,45,55,4,46,13,21,18,1597,23,5,0,4,194,108,105,24,497,20,1,0,4,336,171,0,30,9,6,48,4,5,5,24,2,2,28,34,3,1,9,0,8
04/18/2020,46,9,13,5,11,4,7,27,13,2,2,13,9,21,16,9,10,6,5,95,11,1730,5,3,1,2,15,38,6,57,10,5,43,45,4,28,25,7,116,4,4,11,15,4,15,33,83,6,5,7,1,8,302,3,12,45,57,4,46,13,22,19,1680,23,5,0,4,194,113,105,24,503,20,1,0,4,342,173,3,30,9,6,62,4,5,5,25,4,2,28,34,3,2,9,0,9
04/19/2020,46,9,15,5,11,4,7,27,13,2,2,15,10,22,16,9,10,6,5,95,11,1778,6,3,1,2,16,37,8,57,10,5,45,45,4,31,25,8,116,4,7,6,15,4,15,33,86,6,5,7,2,8,309,3,13,45,56,5,46,13,22,20,1751,26,5,0,4,194,119,113,24,509,22,1,0,4,348,181,5,30,9,8,71,4,5,5,28,4,2,28,34,3,2,9,0,9
04/20/2020,46,9,15,5,11,4,7,27,13,2,2,16,10,23,16,9,11,6,5,96,11,1839,6,3,1,2,16,37,8,58,12,5,46,46,4,31,25,8,118,4,7,6,16,4,15,34,91,6,5,7,2,8,328,3,14,45,83,5,46,14,22,20,1751,27,5,0,4,193,122,116,26,518,22,1,0,4,358,185,6,35,9,8,76,4,5,5,28,4,2,28,34,3,2,9,0,10
